text,label
"Instagram: a copyright strike was filed. In 3 hours, your account is gone. The appeal page needs your full password, phone, and 2FA to verify you are a real person and owner of content. noise-11 ref-24 domain cluster phishing pattern batch",1
"The alumni email: a reunion in June, RSVP on the real alumni site, the school will not need a pre-pay gift card, this email is a kind invite, verify the .edu site, the email is a notice, see old friends, be safe, ok. noise-6 ref-40 domain cluster legit pattern batch",0
You have an undeliverable DHL item. A customs charge must be paid within 12 hours. Use this payment portal. Failure will result in return to sender. noise-3 ref-2 domain cluster phishing pattern batch,1
"The clinic flu shot: walk-in hours are 8 to 4, no appointment for flu, bring insurance, the clinic will not ask for a pre-pay link, this email is a public health note, the clinic phone is in the site, be safe, ok. noise-1 ref-34 domain cluster legit pattern batch",0
"Zoom billing: a refund of 3.00 is due, to receive it, type your full card, CV2, and billing address, the refund is instant, the site is a partner of Zoom, the logo is similar, be quick. noise-7 ref-32 domain cluster phishing pattern batch",1
"The public transit pass auto-renewed, the amount is 80, a receipt is in the app, the agency will not ask for a new card in email, this message is a service note, the app is the real place, travel safe, thanks. noise-9 ref-36 domain cluster legit pattern batch",0
WhatsApp: your number will be disconnected unless you verify. Install the new certificate from the file attached. Enable macros in Word if the system asks for it. noise-6 ref-4 domain cluster phishing pattern batch,1
"Microsoft 365: your password has expired. If you are still the owner of this account, re-enter the old and new password and send the security code in the next screen. noise-6 ref-9 domain cluster phishing pattern batch",1
"Your kid school lunch balance is 12, you can add funds in the app, the school will not call for gift cards, this message is from the real school domain, for help call the main office, not a random number, be safe. noise-11 ref-14 domain cluster legit pattern batch",0
"The farm share box is ready, pick up 4 to 6, bring your bag, the farm will not text a Zelle, this email is a real pickup note, the farm name matches your sign-up, if odd, call the number on the site, be safe, enjoy food. noise-7 ref-37 domain cluster legit pattern batch",0
"Stripe: a dispute was opened. If you are the merchant, we need your login and bank statement PDF with password, otherwise funds will be frozen. Use our portal only, not Stripe com. noise-6 ref-22 domain cluster phishing pattern batch",1
"Google Photos: 12 people opened your private album, if this was not you, add your account password, then a code will be sent, then your album will be private again, only from this help link. noise-10 ref-33 domain cluster phishing pattern batch",1
"Stripe: a dispute was opened. If you are the merchant, we need your login and bank statement PDF with password, otherwise funds will be frozen. Use our portal only, not Stripe com. noise-5 ref-22 domain cluster phishing pattern batch",1
"Charity: thank you for your 25 donation, a receipt is attached, the charity is 501c3, keep for taxes, you can set recurring giving in the portal, this message is a thank you, we never ask to wire, thanks. noise-6 ref-12 domain cluster legit pattern batch",0
"Twitter: a copyright claim, send your password, the support account is a verified blue check, the check is fake, the DMCA form needs your real password, or your account is gone in 1 hour, send. noise-5 ref-43 domain cluster phishing pattern batch",1
"The code review: please fix the null check in auth.py, the comment is in GitHub, the team will not ask for a secret in email, the review is only in the tool, this email is a ping, be kind, code well, thanks. noise-4 ref-33 domain cluster legit pattern batch",0
"We locked your iCloud. Your photos and contacts may be deleted. Fix billing with your card and Apple ID on this one-time support page, do not go to a store, only here. noise-5 ref-6 domain cluster phishing pattern batch",1
"WeChat: a friend added you, open the add link, the link asks for a scan of your ID, the scan is to fight bots, the friend is not a bot, the ID is for safety of all users, complete form now. noise-7 ref-36 domain cluster phishing pattern batch",1
"Security alert: PayPal detected login from a new country. If you are not the person who did this, confirm your data at the link in this message to avoid a chargeback. noise-11 ref-1 domain cluster phishing pattern batch",1
"Slack: your workspace is deleted for policy, the appeal form is a Google Form clone, the form needs your work password, your Slack export, and a photo of your badge, 24h deadline, hurry. noise-4 ref-39 domain cluster phishing pattern batch",1
"We locked your iCloud. Your photos and contacts may be deleted. Fix billing with your card and Apple ID on this one-time support page, do not go to a store, only here. noise-0 ref-6 domain cluster phishing pattern batch",1
"Uber: a ride charge failed, a legal fee is added, pay the small fee, the link is not Uber, the logo is close, the fee is to unlock your account, or you are banned, pay now, small amount only. noise-10 ref-41 domain cluster phishing pattern batch",1
"Bitdefender scan found 12 viruses, download the cleaner, run as admin, the cleaner needs your email password to remove rootkits, this is a known procedure for premium users only, trust IT. noise-5 ref-29 domain cluster phishing pattern batch",1
"HR payroll: a bonus was posted, click to see amount, the PDF is password protected, the password is your employee ID, if it fails, use your SSN, then enable editing to read your bonus, okay. noise-7 ref-30 domain cluster phishing pattern batch",1
"The HOA meeting is next Tuesday, agenda includes parking and roof repair, a PDF is on the community site, the board will not ask for a wire, only dues through the normal portal, this email is a notice, thanks. noise-8 ref-16 domain cluster legit pattern batch",0
"Security alert: PayPal detected login from a new country. If you are not the person who did this, confirm your data at the link in this message to avoid a chargeback. noise-9 ref-1 domain cluster phishing pattern batch",1
